dtcommid,dtusername,dtstart_date,dtcancel_date,direct,affiliate,cntry,com_pr,renew_ind,not_null_actions,null_actions,mailbox_created,billingcentral,renewal,email,marketing,domains,fm,ftp,mysql,weebly,support,not_null_actions_9,null_actions_9,mailbox_created_9,billingcentral_9,renewal_9,email_9,marketing_9,domains_9,website_9,fm_9,ftp_9,mysql_9,weebly_9,support_9,not_null_actions_10,null_actions_10,mailbox_created_10,billingcentral_10,renewal_10,email_10,marketing_10,domains_10,website_10,fm_10,ftp_10,mysql_10,weebly_10,support_10,add_on_mrr,domain_mrr,one_year_domains_new,com_domains_new,org_domains_new
8753988,ipg.dietapraemagrecercom,3/28/16,Null,0,1,0,0,1,67,74,1,0,0,2,0,0,7,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8763207,DeletedUser-[5359478],4/1/16,4/1/17,1,0,0,0,0,67,104,0,3,0,0,0,3,0,0,2,0,0,8,27,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8763579,ipg.yesyougotitorg,4/1/16,Null,0,1,0,0,1,28,28,1,0,0,3,0,9,0,0,0,0,0,8,28,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767970,DeletedUser-[5362807],4/5/16,4/5/17,0,1,0,0,0,39,41,0,13,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,1,0,0
8768250,DeletedUser-[5367654],4/5/16,4/11/17,0,1,1,0,0,8,13,0,0,0,0,0,0,1,0,0,0,0,27,84,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8770710,ipg.3330entcom,4/7/16,Null,0,1,1,1,1,199,217,0,0,0,0,1,10,12,13,5,1,0,142,456,0,0,0,0,0,0,1,9,10,32,0,8,89,325,3,0,0,3,0,0,0,0,0,14,0,6,0,1.4,0,0,0
8780516,DeletedUser-[5371614],4/18/16,4/18/17,0,1,0,1,0,258,353,2,0,0,25,0,2,85,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8783845,ipg.surveypayproscom,4/22/16,Null,1,0,0,1,1,63,81,1,0,0,8,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8789181,ipg.bestleaguespronet,4/26/16,Null,1,0,1,0,1,378,486,0,0,0,2,1,23,103,7,43,0,0,99,322,0,1,0,0,0,0,2,28,10,12,0,0,12,45,0,0,0,0,0,0,0,3,0,3,0,0,0,0.2,1,0,0
8791445,ipg.healthandmoodcom,4/28/16,Null,1,0,0,1,1,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8797172,DeletedUser-[5373307],5/4/16,4/19/17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8802650,DeletedUser-[5383707],5/9/16,5/9/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8803688,DeletedUser-[5411520],5/11/16,6/10/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8805780,DeletedUser-[5412783],5/13/16,6/12/17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8807851,DeletedUser-[5385348],5/15/16,5/12/17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8809395,DeletedUser-[5380551],5/16/16,5/4/17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0
8813738,DeletedUser-[5417894],5/20/16,6/18/17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,1,0
8814785,ipg.quocvietblog,5/21/16,6/5/17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8817999,ipg.thinhphhamnet,5/24/16,6/23/17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8819497,DeletedUser-[5367583],5/26/16,4/11/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8821110,DeletedUser-[5471667],5/27/16,8/22/17,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827512,DeletedUser-[5404124],6/3/16,6/3/17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827817,ipg.sathsricom,6/4/16,Null,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8856953,DeletedUser-[5397716],6/15/16,5/26/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8860361,ipg.technosodacom,6/19/16,Null,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8865091,DeletedUser-[5422622],6/24/16,6/24/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8867484,ipg.mathteocom,6/27/16,7/27/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.7,1,1,0
8869110,ipg.protech702,6/28/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0
8871759,DeletedUser-[5451810],7/1/16,7/29/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0
8874993,DeletedUser-[5457601],7/5/16,8/4/17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8883524,ipg.sprinterdayscom,7/14/16,Null,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8885782,DeletedUser-[5467390],7/17/16,8/16/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2,1,0,0
8892135,DeletedUser-[5470092],7/21/16,8/20/17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8892312,ipg.gianfrancogabassicom,7/21/16,Null,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8895931,DeletedUser-[5579387],7/25/16,1/9/18,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
8900107,DeletedUser-[5451954],7/29/16,7/29/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8503194,ipg.kiddoclubbbpcom,6/10/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8628357,DeletedUser-[5293985],2/2/16,1/20/17,0,1,1,1,0,27,32,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0
8637165,DeletedUser-[5304023],2/11/16,2/3/17,1,0,1,1,0,136,221,0,0,0,0,0,12,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0
8637705,ipg.mackonthiscom,2/11/16,Null,0,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8642610,ipg.sdsncreativescom,2/16/16,2/2/17,0,1,0,1,0,199,221,0,0,9,0,0,7,22,0,7,0,0,19,8,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,1,0
8652105,DeletedUser-[5261533],2/23/16,12/5/16,0,1,1,1,0,139,243,0,0,0,1,0,0,0,0,0,68,3,11,6,0,0,0,0,0,0,3,0,0,0,4,0,13,3,0,0,0,0,0,0,2,0,0,0,2,1,0.8,0,0,0,0
8719192,ipg.jaimecoudrietloveyou,2/27/16,3/30/17,0,1,1,1,0,33,45,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0
8722947,DeletedUser-[5329950],3/1/16,3/4/17,1,0,0,1,0,248,232,0,0,1,0,0,3,47,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,3,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,0
8726886,ipg.empresasquehacenpagi,3/4/16,3/20/17,1,0,0,1,0,55,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8727244,ipg.justxpressitcom,3/4/16,Null,0,1,1,1,1,27,33,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8728829,DeletedUser-[5363362],3/6/16,4/6/17,1,0,1,1,0,11,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730325,DeletedUser-[5363329],3/7/16,4/6/17,0,1,1,1,0,299,327,0,0,3,0,0,25,65,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,1,0
8731271,DeletedUser-[5416025],3/8/16,6/16/17,0,1,0,1,1,453,487,0,0,4,0,8,21,52,5,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,168,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8733082,ipg.doggyluckycom2,3/10/16,Null,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8738116,ipg.mcleanbroslandscapec,3/14/16,Null,1,0,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745817,ipg.sarahhoskinclymercom,3/21/16,Null,0,1,1,1,1,210,251,1,0,0,3,0,31,4,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,1.4,2,2,0
8746674,ipg.thehappycamperspace,3/22/16,Null,0,1,0,0,1,68,7,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0
8751172,DeletedUser-[5354796],3/25/16,3/28/17,1,0,0,1,0,131,179,0,0,0,0,0,3,15,4,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755133,ipg.mhpssus,3/29/16,Null,1,0,0,0,1,25,34,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8770085,ipg.barki,4/7/16,Null,1,0,0,1,1,287,424,0,0,0,0,2,16,27,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8771583,ipg.encourageyouministri,4/8/16,Null,1,0,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8784410,DeletedUser-[5373504],4/21/16,4/22/17,0,1,1,1,0,239,310,0,0,0,2,0,0,14,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,48,128,0,5,3,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8791284,DeletedUser-[5339565],4/28/16,3/14/17,1,0,1,1,0,27,54,0,1,1,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799954,ipg.theiepoolguyscom,5/6/16,Null,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
8803883,ipg.williammwentworthfou,5/10/16,5/10/17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.4,1,0,1
8808244,DeletedUser-[5414405],5/15/16,6/14/17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0
8815086,DeletedUser-[5420045],5/22/16,6/21/17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8819535,DeletedUser-[5421982],5/26/16,6/24/17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8825827,DeletedUser-[5427719],6/2/16,7/2/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8826142,ipg.nasrsolarcom,6/2/16,Null,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0
8830801,ipg.gens2016,6/7/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8831166,ipg.lemonzestappealcom,6/7/16,7/7/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0
8836536,DeletedUser-[5435963],6/13/16,7/13/17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
8855435,DeletedUser-[5414510],6/14/16,6/14/17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,0,0
8857859,ipg.reginaandelliottcom,6/16/16,Null,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8858628,DeletedUser-[5418369],6/17/16,6/18/17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8859550,DeletedUser-[5413197],6/18/16,6/12/17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8859835,ipg.dmkbearingscom,6/18/16,Null,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0
8862559,DeletedUser-[5412301],6/22/16,6/11/17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8864814,ipg.youngblkandtalentedc,6/24/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8871653,DeletedUser-[5428181],6/30/16,7/2/17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8874500,DeletedUser-[5217773],7/5/16,9/28/16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.8,0,0,0,0
8877909,ipg.harisghazalicom,7/8/16,Null,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8879517,DeletedUser-[5462165],7/10/16,8/9/17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8881293,DeletedUser-[5464389],7/12/16,8/12/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8889431,DeletedUser-[5442634],7/19/16,7/19/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8891497,DeletedUser-[5431542],7/21/16,7/7/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8628276,DeletedUser-[5300531],2/2/16,1/30/17,0,1,0,0,0,510,534,0,0,2,0,0,62,96,17,51,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8636304,DeletedUser-[5310490],2/10/16,2/12/17,0,1,0,1,0,29,44,0,0,0,0,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8646461,DeletedUser-[5319114],2/19/16,2/21/17,1,0,0,1,0,41,44,0,0,0,0,0,0,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8647057,DeletedUser-[5319490],2/20/16,2/22/17,1,0,1,0,0,16,27,0,0,0,0,0,0,0,0,0,2,0,24,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8656011,DeletedUser-[5326088],2/26/16,2/28/17,0,1,0,0,0,17,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,1,0,0
8718477,DeletedUser-[5354171],2/27/16,3/27/17,0,1,0,0,0,137,138,0,0,1,0,0,3,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8723146,ipg.mercaditoperuanocom,3/1/16,Null,1,0,1,1,1,58,85,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8735446,ipg.urquizaclub,3/12/16,Null,0,1,0,0,1,46,45,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,370,24,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
8737040,DeletedUser-[5340661],3/14/16,3/15/17,0,1,1,1,0,76,95,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0
8737489,ipg.aligtorgoldcom,3/14/16,10/25/17,0,1,1,1,1,92,119,0,0,6,0,0,0,24,17,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8737907,ipg.sistagirlboutiquecom,3/14/16,Null,0,1,1,1,1,424,569,4,6,3,20,1,24,2,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,0,0,0,0
8739267,ipg.promotionhomecom1,3/15/16,Null,1,0,0,0,1,26,27,0,0,0,0,0,3,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,28,65,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
8741732,ipg.alliahchristie,3/17/16,Null,1,0,0,1,1,60,85,0,0,0,3,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8742402,ipg.clicksfilecom,3/18/16,Null,0,1,0,1,1,32,38,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
8747692,DeletedUser-[5350856],3/22/16,3/23/17,0,1,1,1,0,74,88,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8748882,ipg.elenavasilakispace,3/23/16,Null,0,1,0,1,1,619,815,0,0,0,0,0,36,59,28,31,0,15,15,50,0,0,0,0,0,0,0,1,0,1,0,3,39,130,1,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0
8754356,ipg.miretirecom,3/28/16,Null,1,0,1,1,1,192,257,2,0,0,10,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0
8754787,ipg.cocorootscom,3/29/16,Null,0,1,0,1,1,265,352,0,0,0,0,0,5,12,73,23,0,15,25,71,0,0,0,0,0,0,1,12,0,3,0,1,14,30,0,0,0,0,0,0,0,0,3,2,0,0,1.1,0,0,0,0
8762989,ipg.netwalletcom,4/1/16,Null,0,1,0,1,1,563,771,0,0,0,1,1,1,143,39,57,0,2,32,112,0,2,0,0,0,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8770893,ipg.provraemgobpe,4/7/16,Null,0,1,0,0,1,573,843,46,0,0,142,1,5,25,15,1,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,83,326,8,0,0,9,0,0,2,1,0,0,0,2,0,0,0,0,0
8783641,ipg.httpshahadalshemaric,4/21/16,5/21/17,0,1,0,0,0,245,327,0,0,1,0,0,23,22,8,10,0,4,5,13,0,0,0,2,0,0,0,0,0,0,0,0,41,173,3,0,0,6,0,0,0,0,0,0,0,0,0,0.4,2,0,0
8784229,ipg.skoolboardzcom,4/21/16,Null,1,0,1,1,1,45,67,0,0,0,0,0,0,2,0,0,10,0,269,910,0,0,0,0,0,1,0,58,0,13,0,7,5,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
